track_id,track_name,danceability,acousticness,tempo,instrumentalness,loudness,key,speechiness,mode,play_number,playlist_number,tempo_scaled
6F2BT7bzTLRyuJLTnUwj00,Ricochet - Original Mix,0.809,0.000171,125.99,0.95,-9.324,0,0.0556,1,4695,0,0.5079279330126951
62q6jcbHb9rKineV6QIfDx,Believer - Original,0.819,0.00187,125.997,0.302,-12.888,8,0.0499,0,4696,0,0.5079561534709148
1gttBHTr2i7TOSmrnSnGNW,The Message - Original Mix,0.81,0.003,125.004,0.924,-12.026,4,0.0512,1,4697,0,0.5039528798977613
6kuc4vOw53Mln9YI0Vk3rK,Paradise - Original,0.806,0.0292,124.002,0.901,-7.34,10,0.0422,0,4698,0,0.49991332287832546
3qk2YLhuJ9Qu3a9T2zW3wi,Latitude Zero - Sublee 44.4268 N Remix,0.803,0.117,126.995,0.904,-7.286,1,0.0431,1,4699,0,0.5119795845142251
2wIdcBvSajkX00rksGKCaJ,Nene,0.805,0.0222,125.026,0.922,-11.353,2,0.052,0,4700,0,0.5040415727664515
2JirFa98ZLQYZ823lmLWfq,Junktion,0.805,0.0363,124.999,0.924,-13.11,1,0.0973,1,4701,0,0.5039327224276045
4VncS5zrTnrUsEK66eYvkF,Tars,0.721,0.215,124.029,0.887,-9.594,2,0.0572,1,4702,0,0.5000221732171726
03fF86uquiqMjstKl0oxeE,Deep In Dub (Zzzzra Minimal Techno),0.682,0.863,124.987,0.877,-19.602,7,0.0411,0,4703,0,0.5038843444992279
6R7o7tp5juUvawLgTccgL4,Aircross,0.805,0.00196,127.004,0.899,-11.646,11,0.0495,0,4704,0,0.5120158679605075
3iDZTY777Tvw05xjM4Quz8,MOi 07 A,0.803,0.00478,126.008,0.891,-11.163,6,0.128,1,4705,0,0.5080004999052599
30raEd3JWAaHz4FzG7L36O,MOi 07 B,0.808,0.00398,125.997,0.909,-9.974,11,0.0889,0,4706,0,0.5079561534709148
6yUe3UJ6ZCjfe8JVAQobe8,MOI006 A,0.748,0.0259,127.013,0.869,-10.01,7,0.0529,1,4707,0,0.5120521514067898
4RzakBFfwC2d5WkWfHBla5,Ritual of the Body - Club Mix,0.795,0.00771,120.01,0.533,-8.746,0,0.0684,1,4708,0,0.4838195987050841
7n8Swu6RiPhtBgRlGUD7AT,Don't Dribble - Radio Version,0.805,0.0169,125.007,0.923,-10.112,7,0.0619,0,4709,0,0.5039649743798554
3AivobcVMXk1N4Es3qz37h,Vacum,0.807,0.00487,124.996,0.831,-13.146,4,0.0594,0,4710,0,0.5039206279455103
0cqigu3Mxr2UU47MZuZ35H,A,0.804,0.00058,126.999,0.881,-10.062,2,0.0932,1,4711,0,0.5119957104903506
1HL6CYg4nDO7gvCxuxAyrZ,Boost,0.796,0.00174,129.015,0.917,-12.447,6,0.0835,0,4712,0,0.5201232024575987
55tT3N9ND06hUhZHBdGJpZ,High Hill,0.807,0.000151,124.008,0.907,-8.959,10,0.0806,0,4713,0,0.49993751184251367
280cFwcQoqTD5QHctY9RSx,Heartbreaker,0.805,0.000396,130.002,0.856,-7.316,8,0.0609,1,4714,0,0.524102287066564
7iUxHYCYe2fhlJ7YbBZ9Nh,Deeply,0.813,0.031,124.003,0.886,-11.769,6,0.0646,0,4715,0,0.49991735437235685
0EFDZgG8w6bpZirlS620EU,Scania - S.A.M. Reshape,0.806,0.000989,124.997,0.876,-9.718,6,0.0425,1,4716,0,0.5039246594395417
40EcyIQoY1429p3gGiI63l,Bloom,0.808,0.0202,126.044,0.941,-8.128,1,0.0414,1,4717,0,0.5081456336903893
4UolDJX4PKcMSoC9VPWHj1,After Storm,0.806,0.00606,121.998,0.909,-10.83,10,0.0612,0,4718,0,0.49183420883945383
2wpZN1Ip5frfHARyXHRCb8,003_Police,0.762,0.0456,124.992,0.716,-11.27,8,0.0424,0,4719,0,0.5039045019693849
1ErKNs1SMOa9KL7YMXNVCU,002_Police,0.807,0.000515,127.992,0.864,-10.741,1,0.0562,1,4720,0,0.5159989840635041
21mprR2ry3jZAFTPEot3Lr,49.3,0.815,0.00396,123.011,0.745,-8.756,0,0.067,1,4721,0,0.49591811229323474
6yc4v3pUY3apSOysgpBxU6,Maraboutage,0.774,0.000102,123.98,0.913,-10.516,1,0.0521,1,4722,0,0.4998246300096353
5SKTyFibP0h1NuQBxzFokO,Wellington,0.787,0.00193,126.004,0.892,-9.38,11,0.0392,1,4723,0,0.5079843739291344
3MZeXMeGlwLNrROR73BPsc,Take Over,0.809,0.0046,126.007,0.863,-11.421,1,0.0515,0,4724,0,0.5079964684112285
4Hh4sQCglt6Pk11B4agztI,Spre Nicaieri,0.8,0.00123,126.039,0.852,-10.177,10,0.0838,0,4725,0,0.5081254762202324
05Mp0EXiIUzouHyB5zu6yz,Target - Original Mix,0.81,0.0454,124.983,0.911,-16.233,1,0.0656,1,4726,0,0.5038682185231025
6h74UyFJrWjTDOPzU9gKDq,Ban,0.81,0.313,123.01,0.947,-14.582,2,0.0578,0,4727,0,0.4959140807992034
5Gzqq6A5hegfY0SlGVxtEq,Year Since,0.69,0.382,124.97,0.896,-13.185,10,0.0452,0,4728,0,0.5038158091006946
0NHpqIvdAbW5aXZOpDfPDJ,Awake,0.756,0.244,124.995,0.918,-14.24,6,0.0527,0,4729,0,0.503916596451479
1D45Zp0p9FSNw2cZlTMwF2,Break From Life,0.704,0.0332,125.011,0.764,-11.515,5,0.0832,0,4730,0,0.5039811003559809
6yGN1M06M4NMCXeczMXkoV,Dune Sea,0.765,0.149,122.012,0.82,-12.506,2,0.0695,1,4731,0,0.49189064975589303
1e1ZtR1fjFbGrXYZU1vdoL,Great Notice,0.743,0.421,125.004,0.832,-12.478,10,0.0778,0,4732,0,0.5039528798977613
4N4AuITamOD7SYKOk6mXPi,Head Under The Waves,0.791,0.0514,122.006,0.908,-14.684,11,0.0875,0,4733,0,0.49186646079170476
0LwQ3yZyVOnUhfJjXtQLBW,Sirena - Original Mix,0.811,0.000529,124.971,0.877,-15.287,10,0.239,0,4734,0,0.503819840594726
7k4pU2Rr9oBZXDPZQ1uwWL,Pushin,0.807,0.0243,127.0,0.943,-7.309,11,0.0504,0,4735,0,0.511999741984382
0fmCB92t0EQ0mjR5660FOC,Tangomango - Soundopamine Remix,0.813,8.03e-05,122.0,0.876,-12.284,6,0.0524,0,4736,0,0.49184227182751655
04X6BpOcHdjsmfZ0gTIxxC,Anatomy - Soundopamine Remix,0.809,0.00154,121.994,0.332,-11.948,0,0.0603,1,4737,0,0.4918180828633283
3ogIpgRj7oMGMynUWSEzsx,Outerspace - Soundopamine Remix,0.809,0.00119,126.012,0.874,-11.652,10,0.0596,0,4738,0,0.5080166258813854
03J1haSsXvZEX2sNFNpXSa,Ia-o la Padure,0.809,0.562,119.997,0.95,-15.135,5,0.0435,1,4739,0,0.48376718928267626
2TkXR38ch7SLddETc9zwWY,Dopamin,0.81,0.028,124.013,0.804,-12.827,6,0.0696,1,4740,0,0.4999576693126706
5FmcjcyQGAJ1qLBsoi2q1E,QR - Radio Version,0.896,0.0275,125.034,0.66,-14.571,8,0.0879,1,4741,0,0.5040738247187025
7ooGUndNjHyZPElnjkaP4S,For the First Time - M.a.s. Zizu in Evolution,0.786,0.000181,126.996,0.926,-10.06,10,0.0573,0,4742,0,0.5119836160082565
2X5itB9OVFg8Y6vAhhCF8x,Persona,0.728,0.0109,125.039,0.6,-7.47,7,0.155,1,4743,0,0.5040939821888594
2n78qfS5pDA1GcCZL2UOXW,Plastique People - 23 Version,0.812,7.82e-05,128.997,0.0147,-6.013,7,0.042,1,4744,0,0.5200506355650341
7neCNwej9qMwqzKSANRAk4,Missed Call,0.803,0.00107,128.993,0.934,-8.9,10,0.0429,0,4745,0,0.5200345095889085
1n08icLHZNvLJ03UdsIuQS,What U Want - Chris Stussy & Djoko a.k.a Kolter Remix,0.729,0.144,124.988,0.387,-11.234,1,0.175,1,4746,0,0.5038883759932593
346rJZ6EJP6ccXjHiCS7FB,Rose's Night Out - Mateo Dufour Remix,0.795,0.0209,129.009,0.825,-7.63,4,0.0489,0,4747,0,0.5200990134934105
6IkKBCXPSuuwtTPMxqMw8E,What's In Your Head - Ali Nasser's Timeless Remix,0.807,0.000752,123.003,0.891,-8.847,2,0.0607,1,4748,0,0.49588586034098375
2wCwkqxcsJVlq07Z2W3ZhK,I Want You,0.798,0.000192,123.991,0.824,-9.227,5,0.0791,0,4749,0,0.4998689764439804
4IrWyzZjRb0XqUOOXwONgK,Blissed Out,0.811,0.0029,125.006,0.955,-12.403,6,0.0656,1,4750,0,0.503960942885824
7MeVaYFQnInhZ8hSL7Bnd4,Emergency Grooves,0.807,0.000106,127.008,0.916,-9.23,1,0.0495,1,4751,0,0.5120319939366329
6iAaDgqD4byZIVg8eU9xqy,Zoom,0.81,0.00553,124.007,0.911,-9.704,11,0.0719,0,4752,0,0.49993348034848234
6FhBs4Oejgnki8eupQCcoT,MOi 10 B,0.787,0.00436,128.02,0.891,-10.781,9,0.0854,1,4753,0,0.5161118658963826
5jzWQ1VKQ2k26dZYdyEor8,Escape Artist - Daniel Broesecke,0.807,0.00263,126.004,0.811,-10.06,10,0.0541,0,4755,0,0.5079843739291344
07WaZBcsLmHim6QpJ0PXti,Turbulente - Original Mix,0.807,0.000331,125.009,0.914,-10.634,1,0.0421,1,4756,0,0.5039730373679182
7wlpS0QrMiCj596SOEGm7H,Reusable,0.807,0.0156,124.996,0.818,-13.246,4,0.139,0,4757,0,0.5039206279455103
32eJw3LMkhaikLg9GXjYE4,N&B,0.804,0.00383,129.004,0.934,-10.567,6,0.0477,0,4758,0,0.5200788560232537
5MrUyTBmNMdwj8DM1Z5Rg2,2am,0.808,0.0153,124.002,0.949,-9.001,10,0.0493,0,4759,0,0.49991332287832546
7s4HUbND2K6Jsai15mLbX1,Bread Butter Noodles Spice,0.854,0.00182,134.008,0.604,-11.074,6,0.129,1,4760,0,0.5402524521562446
5JVmpBzMrSLbhRjjsHzwOR,Una Y Nada,0.805,0.000354,128.0,0.788,-10.053,10,0.0614,0,4761,0,0.5160312360157551
2JA8PUiR0OpFls6UOlsutp,Mr. Mailman,0.784,0.111,127.015,0.843,-12.942,2,0.066,1,4762,0,0.5120602143948526
3z5PgrfbHhRngxeyMOm7yZ,Futurist,0.731,0.000254,127.001,0.468,-9.533,3,0.0411,0,4763,0,0.5120037734784134
5oxBGHrlOQrXdOlL6FdPrG,A Night At Tropicana Club,0.82,0.198,131.991,0.782,-10.898,1,0.106,0,4764,0,0.5321209286949651
6q5ej6FokWqs9QB8VGeIyY,Don't Push It Too Far,0.802,0.00516,130.007,0.878,-11.004,9,0.0466,0,4765,0,0.5241224445367209
3zgAdK0Xmh8FDTTGSbtziF,Danger,0.807,0.000825,125.023,0.865,-8.557,6,0.0464,1,4766,0,0.5040294782843574
0u1mVmMlzGZFJ4hCYbfGOP,Immortal Techniques,0.807,0.0129,126.995,0.824,-13.22,11,0.0618,0,4767,0,0.5119795845142251
0Io3kPnHphRLvrjTVSYQSt,Rare Pleasures,0.801,0.000723,126.009,0.635,-10.875,11,0.0582,0,4768,0,0.5080045313992912
0dbHRAi8iEFm0OrbTG2D7x,Heart Rate Expire,0.811,0.00271,126.007,0.906,-8.686,6,0.0508,1,4769,0,0.5079964684112285
1zbbUHYGzGqRF1nI6I3v7i,Crop Circles,0.837,0.0018,123.997,0.903,-8.462,4,0.113,0,4770,0,0.4998931654081686
1IAt0ls7F0tw6sgZMd8fsT,Slate Range,0.799,0.00205,126.008,0.902,-9.533,6,0.137,1,4771,0,0.5080004999052599
6rOTTGE9VIWhSUDOm1gsNE,Artist,0.761,0.0262,129.986,0.897,-11.034,11,0.0575,0,4772,0,0.524037783162062
2QznXDOcv7XuuigfiMLoCF,Warm Darkness - Original Mix,0.81,0.000266,126.014,0.93,-12.482,11,0.0846,1,4773,0,0.5080246888694481
2s4SVMmLfz0RB4UIG7V2qI,Orion,0.792,0.132,122.006,0.858,-11.027,5,0.0478,1,4774,0,0.49186646079170476
0dvLqiCMd6Ys2pMQGDa1vW,Spellbound,0.806,0.00698,128.007,0.925,-9.296,3,0.0574,0,4775,0,0.5160594564739747
1u228gPBJyXDRFLAtNqGtx,Lost And Found,0.798,0.00129,129.991,0.893,-11.046,10,0.0484,0,4776,0,0.5240579406322189
74V0p6Iz5A0Qju3QwWCh50,Aquarius,0.81,0.00465,126.014,0.912,-9.803,10,0.0421,0,4777,0,0.5080246888694481
4HPTn6wc9mlKDgzkoH55TB,Shiitake,0.81,0.002,129.0,0.858,-11.338,1,0.0725,1,4778,0,0.5200627300471281
0GKqnBkRaam6j53t2QxMD5,The Five Dimensional Door,0.77,9.79e-05,126.022,0.887,-10.118,1,0.0674,1,4779,0,0.5080569408216992
1Aww69vH2HiHMK7CptRCKu,Safari - Original mix,0.807,0.00181,125.988,0.906,-11.911,0,0.0481,1,4780,0,0.5079198700246325
61vKAD3QpVOIztg7nZT1dc,Reflux - Original Mix,0.797,0.00292,126.001,0.916,-16.305,7,0.055,1,4781,0,0.5079722794470403
6HZAqzN528XjmL3JufUZT3,B,0.794,0.003,127.006,0.831,-10.602,1,0.068,1,4782,0,0.5120239309485702
7zhUWdsS5aAV9RXPT5Djum,MOI004 A,0.808,0.00425,126.019,0.881,-10.166,9,0.0588,1,4783,0,0.508044846339605
3ge1eYDqPD6AqAHdoTbYjM,Blow Up,0.798,0.00105,128.02,0.923,-6.762,7,0.0841,1,4784,0,0.5161118658963826
6PSO5iDbYFb2V74IQ2QHff,Boss 303 - Silat Beksi Remix,0.807,0.0008,126.017,0.883,-11.222,7,0.0588,1,4785,0,0.5080367833515422
6XyGDtduTY0R87tKm4UyFm,Boundaries,0.804,0.000122,127.999,0.859,-10.84,4,0.0466,1,4786,0,0.5160272045217237
0SsB1Jn8Qmd7K1fDwkBZR3,Acid Rain,0.799,0.02,127.002,0.903,-7.943,8,0.0604,1,4787,0,0.5120078049724447
1tk4Sazctee7spUXx4LDe1,Tangeray,0.797,0.0722,130.008,0.911,-9.633,1,0.0562,1,4788,0,0.5241264760307522
0SwnqPMbXTufRLHtWXv3wn,Under The Influence,0.801,0.0388,129.997,0.942,-11.58,0,0.049,1,4789,0,0.5240821295964072
2vamw9aLDnfYZgtMXJh9Xh,Bloomer,0.811,0.00309,124.991,0.961,-10.888,9,0.0653,1,4790,0,0.5039004704753535
3yM2lOWxIRz1UZjRxa7VCw,Soleness,0.794,0.00185,129.024,0.907,-8.856,10,0.0655,0,4791,0,0.5201594859038811
5oApTR4tJc8qqKi5GwoQ5t,Piton,0.81,0.000482,127.018,0.931,-9.767,10,0.0525,0,4792,0,0.5120723088769467
5s5RKNozjSH616u91ZiqY7,Kick It,0.799,0.00629,128.027,0.854,-8.663,0,0.062,1,4793,0,0.5161400863546021
7mfUF8hpKVnVAMjTpBSVsi,Automatic,0.718,0.00602,129.032,0.625,-7.331,0,0.0366,1,4794,0,0.5201917378561322
48ut6j0loWCy7vJEc32VNG,Simetric,0.81,0.00142,126.011,0.833,-10.551,0,0.0657,0,4795,0,0.508012594387354
3sdSN9PHrmBdGeya1OGdNJ,We Go A Deep Way - HouseRiders Remix,0.814,0.00623,124.987,0.938,-13.148,9,0.0884,0,4796,0,0.5038843444992279
23uz0IDjX5qLjeBNgncKKR,Bass Invasion,0.809,0.000361,127.001,0.862,-12.187,10,0.0484,0,4797,0,0.5120037734784134
74jxpittE186JLGaNJqiqk,Hesitation,0.802,0.00193,125.01,0.878,-11.963,7,0.0494,1,4798,0,0.5039770688619496
1Cq3QIdsUlTbRkmrMVqbHv,She Likes To Dance,0.789,0.00806,127.009,0.736,-8.191,10,0.0721,0,4799,0,0.5120360254306643
7BawkoKkLJQlBE4eKWb3DR,I Want I Need,0.806,0.000653,126.989,0.847,-13.173,11,0.0612,0,4800,0,0.5119553955500369
2Uk1jhZFYKBtSnmNUs0qiY,Weiss - Original Mix,0.805,0.0903,126.058,0.908,-9.64,1,0.0688,1,4801,0,0.5082020746068285
2vCcWz41JENXKwb6ijJJX5,Shimmer,0.8,0.00448,125.997,0.86,-11.683,6,0.0542,1,4802,0,0.5079561534709148
2aXxoQ3iLYqKhuGBMlSGCd,Dublearic Rhythm,0.811,0.0043,125.005,0.93,-11.396,4,0.0689,0,4803,0,0.5039569113917927
7dtcYabF15GECxVIswTPrs,Bright,0.802,0.00454,125.005,0.873,-9.598,4,0.0605,0,4804,0,0.5039569113917927
7nnE9yOGuPhPtFMnhm6gRu,Come the Morning - Havantepe Remix,0.801,0.0162,128.031,0.938,-9.277,11,0.0591,1,4805,0,0.5161562123307276
0yq1olwlJUTN2YgQJD4qtU,Pulsaţii Profunde - S.A.M. Remix,0.857,0.0241,125.021,0.903,-10.638,10,0.0772,0,4806,0,0.5040214152962946
3tH1PbPq9B2pbJ3zPjXp1h,Social - Original Mix,0.857,0.0432,123.001,0.903,-7.558,11,0.0579,0,4807,0,0.49587779735292103
3ez7O75n46Yr5PUOzbc74L,Bring the Acid,0.799,0.00988,127.855,0.883,-12.302,1,0.0546,1,4808,0,0.515446669381206
4SCeFrbCprgdXwqi9M2a1a,Poison Ivy - Original Mix,0.788,0.00643,129.007,0.738,-5.163,11,0.0646,1,4809,0,0.5200909505053478
1d4AOyRUtwCntTuBEWoSlc,Mr DJ,0.811,0.000115,127.986,0.696,-8.772,11,0.048,0,4810,0,0.5159747950993159
51ZorZsuLEztq8aIfIJpVt,Metròpolis - Original Mix,0.803,0.0022,128.005,0.908,-8.817,5,0.0578,0,4811,0,0.5160513934859119
5PaAL13mnI6yUdgVQlJUNS,HTC - Original Mix,0.81,0.0299,126.001,0.834,-8.128,1,0.0466,1,4812,0,0.5079722794470403
514mlcNU2XQ5eRmhfTeaKo,Keep Bustin' - Short Version,0.787,0.0695,130.015,0.851,-10.389,1,0.0695,1,4813,0,0.5241546964889717
6ElN3mAOpNZ1c6zWTFXleh,Flirt,0.837,0.0148,127.005,0.88,-7.774,1,0.0837,0,4814,0,0.5120198994545389
1ZgJns2dkQS22MmpOwqxPI,Feel The Music,0.805,0.00178,126.022,0.934,-9.835,10,0.0586,0,4815,0,0.5080569408216992
2V2IEPLE7sKDxXjK0Dfwmo,Aaaiii - Re-Edit,0.804,0.0402,125.98,0.923,-10.145,7,0.0513,1,4816,0,0.5078876180723815
33AoRc2zt4bhjbHHdlHOul,Medown - Remastered,0.801,0.00619,130.011,0.963,-10.087,2,0.0717,1,4817,0,0.5241385705128463
5oqAzyukSoNM2j3007uvPt,Schillerkiez - Burnski Remix,0.817,0.00222,127.024,0.8,-11.014,9,0.0605,0,4818,0,0.512096497841135
5bwJ7MsYzajvIBtxvzwMyx,Moment - Losoul Remix,0.793,0.218,125.989,0.823,-11.227,9,0.0615,0,4819,0,0.5079239015186638
7F65u5JutGuhy9K7JASNL2,Xstasy,0.736,6.5e-05,126.006,0.92,-12.525,7,0.0513,1,4820,0,0.5079924369171971
3R3nx3W6ZVxozixSjxubBT,Blueshift,0.809,0.0557,125.003,0.892,-12.806,11,0.0538,0,4821,0,0.5039488484037299
5t76MwfzKQRzcZ19Xis9Ji,Ghost - Zorg Remix,0.807,0.000177,127.017,0.862,-14.517,1,0.0575,1,4822,0,0.5120682773829153
43zNOqRlVuyMiWw0NUz2bR,Like Really,0.804,0.0142,126.006,0.791,-15.756,4,0.0609,0,4823,0,0.5079924369171971
3tHlPwSqBpnSxTeseFwzNY,Rustik - Original Mix,0.808,0.0373,125.001,0.796,-11.853,6,0.0689,0,4824,0,0.5039407854156672
7FsTo5kG4OHqBozb7nQbjD,Desp,0.81,0.0034,125.0,0.91,-13.418,7,0.0563,1,4825,0,0.5039367539216358
1AfbYBk8Gfnlp8dRYyjI5T,Mount Gnom,0.809,0.000987,124.993,0.869,-8.608,8,0.0905,0,4826,0,0.5039085334634161
3ZYOwmTAkBqbVVWkuerrGD,Friki,0.8,0.000533,127.01,0.883,-9.218,1,0.0463,1,4827,0,0.5120400569246958
4ixwmtLlJDGVJ1iPw8lUz7,Gone,0.809,0.00206,124.01,0.901,-10.114,1,0.0438,1,4828,0,0.4999455748305765
4X3aquet9jgeVwRZRBEeKG,Soul,0.809,0.000251,125.002,0.787,-11.91,10,0.0894,0,4829,0,0.5039448169096985
5O6DInwmvKeBLiT9I6v9Jv,Tristesse,0.81,0.00285,126.011,0.866,-11.45,4,0.0672,0,4830,0,0.508012594387354
7eLE3JW70yzpXsCw3U4nOz,Allure,0.751,0.0234,127.012,0.851,-6.986,0,0.0915,0,4831,0,0.5120481199127584
7MV8yoA8mAanN9r04K8WSj,Dezarhiva,0.806,0.00515,123.993,0.914,-11.24,7,0.0881,1,4832,0,0.4998770394320431
3q1kZZXt2fNme2uMDXATwS,Controlled Movements,0.81,0.00553,124.996,0.907,-12.245,4,0.0597,0,4833,0,0.5039206279455103
33EwjkX7x94iDapZhZyZF9,Oh Oui - Original Mix,0.814,0.000519,123.034,0.897,-9.566,6,0.0701,0,4834,0,0.49601083665595636
1IhwOwUA8eykOgdFLBDn9u,Lip Service - SIT Remix,0.808,0.0134,126.007,0.867,-11.219,11,0.0511,0,4835,0,0.5079964684112285
2TOYzz7W1KfyQJNc9Ux9cP,Sine Up Here,0.889,0.00205,132.023,0.893,-6.679,1,0.171,0,4836,0,0.532249936503969
67IFCYGr9zHOLxlcv3orhd,Transmit,0.769,0.0516,125.011,0.81,-11.924,1,0.0467,0,4837,0,0.5039811003559809
0OYeUk93RxOE7Xzl6LY1kF,Transverse,0.806,0.00448,128.002,0.864,-10.508,7,0.0499,1,4838,0,0.5160392990038178
4UcWzbFHfv6O8spokwBQ1I,Methodolgy - Anas M Remix,0.804,0.374,128.001,0.93,-14.356,7,0.0664,1,4839,0,0.5160352675097865
1FwdK1mMwTZdsN7zyCmI5K,Undelivered Package,0.625,0.719,121.007,0.934,-20.678,2,0.0367,1,4840,0,0.4878389982543631
5alrKbDVm63N1L121ZaSzL,Biotopia,0.804,0.00329,127.008,0.847,-8.278,11,0.0459,0,4841,0,0.5120319939366329
4zFhmw5hbj1zCgj7NJ3VcQ,Funk Foot - Original Mix,0.871,0.00253,123.011,0.881,-10.862,1,0.0667,1,4842,0,0.49591811229323474
08znYBBTIR3N27KQjg0Qr3,Irisation,0.811,0.000175,122.005,0.895,-9.939,1,0.0769,1,4843,0,0.4918624292976734
05YFybQwLzGVOIcH1duIam,Refraction,0.81,0.00846,126.005,0.85,-11.296,11,0.0694,0,4844,0,0.5079884054231657
7gA5ZNRjJYBS8bAQkdQRiU,Mesura - Swoy Remix,0.81,0.00442,124.994,0.845,-8.611,7,0.0543,1,4845,0,0.5039125649574475
34568VTZNf9ocTXL83OuFw,Frame,0.811,0.00293,124.0,0.915,-12.659,11,0.134,0,4846,0,0.49990525989026274
7gNDKpYJsYghRejiGH7HaL,Slingshot,0.807,0.0292,126.999,0.809,-9.862,2,0.0577,1,4847,0,0.5119957104903506
5nHpvzyYqWqYP83uDLoSiV,Solar,0.809,0.00899,125.0,0.767,-8.585,7,0.0745,0,4848,0,0.5039367539216358
3lOf8S6yBMvxkCTOnjJEe9,Different Angle,0.809,5.12e-05,126.035,0.933,-9.682,8,0.0726,0,4849,0,0.508109350244107
4Rx98tVmrwOKSkFbsV4osV,Good Times,0.798,0.000222,133.007,0.919,-10.062,0,0.0499,1,4850,0,0.5362169266308401
3VpJzrnkgDFmmqm3wTttBF,Imagine That,0.809,0.00879,125.016,0.926,-11.024,1,0.051,1,4851,0,0.5040012578261378
4ZUTAVhKKuus1obKFOF1Kt,Can't Escape - Giammarco Orsini Remix,0.721,0.00226,128.004,0.698,-11.648,7,0.0405,1,4852,0,0.5160473619918805
5NNyvxfiTpmDrPMuRB2R2I,Tevoim - Original Mix,0.803,7.5e-06,123.938,0.803,-9.194,6,0.0396,0,4853,0,0.4996553072603176
0dNKe8MgcW88WOl6QnjgVM,Conrado - iO (Mulen) Remix,0.799,0.00318,129.002,0.859,-9.808,1,0.0528,1,4854,0,0.520070793035191
00jb75ogtWUHtVMOkFZYIH,Pressure Kicks in,0.798,0.00211,130.025,0.637,-6.97,11,0.0652,0,4855,0,0.5241950114292856
3gQhX94pJ43scRg6rkHMm1,Forest Life,0.795,0.0141,125.999,0.844,-10.053,6,0.112,0,4856,0,0.5079642164589775
4HJ0JlW9gIdB4tJEdhmpF1,Descent - Original Mix,0.805,0.000276,127.004,0.825,-10.618,5,0.0488,0,4857,0,0.5120158679605075
07wYHawKJbPaNPh49um2JX,So Sick And Tired,0.803,0.000207,128.003,0.773,-11.001,4,0.0621,0,4858,0,0.5160433304978491
7dDBPFMmAugiDNMUHcc8ia,Hyperfunk,0.809,0.0069,125.084,0.889,-11.936,0,0.0554,1,4859,0,0.5042753994202711
1W98uoqZg5OJOs683NgXKJ,Hooligan 69,0.861,0.0629,127.003,0.0592,-16.999,11,0.116,1,4860,0,0.5120118364664761
7MFHddy2SwIWbOLRl3MC9K,Open Minded,0.859,0.0115,128.985,0.833,-8.994,6,0.0745,0,4861,0,0.5200022576366576
5sXTRk4u5Za7ky3tP0fd1b,Korab,0.799,0.00121,126.993,0.813,-9.964,2,0.0607,1,4862,0,0.5119715215261623
6nnrYrfoJ1yOLrnXGVGdge,Rtanj,0.789,0.00407,127.009,0.817,-9.436,8,0.0481,0,4863,0,0.5120360254306643
6BYTiagrBkaEGSGZe35Xv2,Solitude,0.809,0.00111,126.005,0.945,-10.803,9,0.0451,0,4864,0,0.5079884054231657
1x22YpHjZoruOoSRFQdb7s,BASF,0.808,0.00196,123.0,0.836,-7.913,1,0.0627,1,4865,0,0.49587376585888965
2ihgY3lpJMngAlmBCF3tJT,Open Door,0.784,0.211,126.852,0.57,-12.768,1,0.0755,0,4866,0,0.5114030808677388
5HjDZ7Jlpl2x6S315mqTYU,Into The Groove,0.8,0.00625,126.016,0.895,-13.694,0,0.139,1,4867,0,0.5080327518575108
5HjDZ7Jlpl2x6S315mqTYU,Into The Groove,0.8,0.00625,126.016,0.895,-13.694,0,0.139,1,4868,0,0.5080327518575108
5HjDZ7Jlpl2x6S315mqTYU,Into The Groove,0.8,0.00625,126.016,0.895,-13.694,0,0.139,1,4869,0,0.5080327518575108
5HjDZ7Jlpl2x6S315mqTYU,Into The Groove,0.8,0.00625,126.016,0.895,-13.694,0,0.139,1,4870,0,0.5080327518575108
5HjDZ7Jlpl2x6S315mqTYU,Into The Groove,0.8,0.00625,126.016,0.895,-13.694,0,0.139,1,4871,0,0.5080327518575108
5HjDZ7Jlpl2x6S315mqTYU,Into The Groove,0.8,0.00625,126.016,0.895,-13.694,0,0.139,1,4872,0,0.5080327518575108
5HjDZ7Jlpl2x6S315mqTYU,Into The Groove,0.8,0.00625,126.016,0.895,-13.694,0,0.139,1,4873,0,0.5080327518575108
5HjDZ7Jlpl2x6S315mqTYU,Into The Groove,0.8,0.00625,126.016,0.895,-13.694,0,0.139,1,4874,0,0.5080327518575108
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,126.012,0.744,-7.34,11,0.051,0,4875,0,0.5080166258813854
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,126.012,0.744,-7.34,11,0.051,0,4876,0,0.5080166258813854
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,126.012,0.744,-7.34,11,0.051,0,4877,0,0.5080166258813854
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,126.012,0.744,-7.34,11,0.051,0,4878,0,0.5080166258813854
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,126.012,0.744,-7.34,11,0.051,0,4879,0,0.5080166258813854
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,126.012,0.744,-7.34,11,0.051,0,4880,0,0.5080166258813854
